30216
6624	6651	1
5437	6651	7
6609	6653	6
1547	1546	2
5617	163	5
3403	6585	28
6429	6651	19
4350	163	5
3849	163	5
2019	163	5
1166	6651	7
1480	163	5
6157	6154	2
2162	2158	2
4173	6585	28
1602	6651	19
5425	6651	7
1859	6651	7
763	6585	28
692	163	5
1524	6651	7
3897	6585	28
1024	163	5
4711	6651	19
4324	6608	14
437	163	5
543	6585	28
1224	6559	14
5528	6585	28
4187	6651	7
3237	6591	14
1705	98	7
4631	163	5
4976	6585	28
3159	3159	18
3912	6621	14
4573	6651	19
3518	3516	2
2411	2411	11
371	6651	19
6548	6563	28
1610	6552	14
4503	163	5
2443	6565	12
3847	6651	19
3103	163	5
6640	14	8
6196	31	7
2822	163	5
5318	6651	19
3052	163	5
2206	2203	2
3444	6585	28
2012	2005	2
3843	6604	14
3229	3225	2
2186	6651	19
4235	6623	14
2825	6651	19
2483	6651	19
2865	2857	2
6115	163	5
186	181	2
4034	163	5
1521	6651	7
5919	6651	7
934	6557	14
2420	2420	11
762	163	5
1428	6585	28
938	6552	14
2554	2553	2
6255	6651	7
2102	163	5
3037	6651	19
6437	6651	19
6099	6651	19
6311	163	5
4730	163	5
5311	6651	19
1259	6644	10
5398	163	5
2393	6615	21
4683	4675	2
4344	6651	7
1359	6651	7
5491	6612	14
5831	5829	2
4379	6559	14
2899	6585	28
2105	6651	7
5295	5291	2
1487	163	5
5322	5317	2
960	163	5
4938	6623	14
2722	6651	7
2211	6651	7
1471	6651	19
302	298	2
2298	6651	19
2031	6559	14
3106	6651	22
5604	5586	2
4412	6651	7
1296	6543	28
1737	6651	7
5625	6585	28
6180	6585	28
2129	6651	19
876	6651	7
1713	6651	7
4745	6651	19
1697	163	5
2103	163	5
4735	6651	7
6534	6532	2
598	6651	7
6499	6585	28
6374	6370	2
6537	6585	28
4834	4831	2
839	6585	28
6279	6651	7
3875	6610	14
4527	6585	28
5175	5152	2
5056	6651	7
1828	6554	14
3871	3868	2
1183	6585	28
346	343	2
4101	163	5
486	6585	28
5420	6651	19
6280	6280	18
1763	1762	2
4851	6651	19
5281	6651	7
1593	163	5
1161	6585	28
5943	6651	7
3509	6651	19
4085	6612	14
177	6556	14
293	6651	7
4836	6651	7
5220	5213	2
5677	6651	7
1147	6585	28
3458	6651	7
5434	6585	28
3036	6651	19
3847	163	5
371	370	2
5616	6651	19
1326	6585	28
3168	163	5
2365	6651	19
5238	6651	7
5196	6651	7
2425	6549	10
4538	4536	2
6497	6496	2
3111	6651	19
5392	163	5
2993	2987	2
2100	6585	28
4683	6611	14
6497	163	5
5613	163	5
5235	5213	2
3516	6629	28
6500	6585	28
1793	6555	14
3535	6651	7
5946	6585	28
309	6651	19
6608	6651	1
563	6651	19
5446	163	5
5061	163	5
574	6651	19
2201	163	5
5165	6651	7
3087	3084	2
1853	1852	2
4337	6651	7
3769	3755	2
4393	4380	2
3020	6629	28
4306	6651	7
1980	1978	2
5931	6585	28
2379	2379	11
817	811	2
4118	6585	28
3513	6585	28
2248	6651	22
4500	6585	28
5846	6585	28
2132	6585	28
4114	6606	14
4754	6604	14
6268	6262	2
6576	6577	27
2721	6595	14
5607	6651	19
5405	5395	2
3484	6651	7
2864	6651	19
3820	6585	28
2216	6585	28
5142	6651	7
1114	163	5
938	6651	19
2607	6600	14
5246	5239	2
2398	6616	21
261	261	11
5702	163	5
3454	6651	19
1325	6555	14
5867	6651	19
5575	6618	14
3638	6651	7
3715	163	5
5141	6651	7
4887	6651	7
6440	163	5
2789	6585	28
6338	163	5
1632	6651	7
654	6556	14
5402	6651	19
3743	6617	14
2775	163	5
5848	6651	19
1758	163	5
5026	163	5
2392	6655	10
6611	6577	28
6031	6585	28
4139	6651	19
5060	5048	2
2430	6651	3
4748	6651	19
5544	6651	19
3845	3842	2
4066	6651	7
2090	6555	14
6046	6046	18
3018	6651	19
5782	6651	7
4131	6651	7
2413	149	4
3116	6651	19
5529	6651	7
5655	163	5
2867	6600	14
6310	6307	2
5466	6585	28
5906	16	7
4289	6625	14
4372	4371	2
1892	6585	28
4966	6651	19
3539	3538	2
2799	2791	2
4339	6585	28
1112	6651	7
2109	6651	7
5769	163	5
2606	6585	28
6383	6651	7
3971	6651	19
673	6585	28
5815	5803	2
2981	6595	14
2339	6565	12
5581	6651	19
183	6651	19
6071	6585	28
1721	6651	7
3570	3560	2
3706	3703	2
5816	6651	7
5946	6616	14
2427	2427	11
670	6554	14
3071	6585	28
203	6651	3
1174	6651	7
5334	6585	28
3365	163	5
1848	6585	28
3720	163	5
3195	6651	19
1723	163	5
4379	4371	2
2297	6651	7
2480	6552	14
4705	6585	28
5900	6622	14
4723	6625	14
3704	163	5
5569	163	5
3578	6651	19
2854	6598	14
6063	6585	28
1098	6651	7
3316	3311	2
3707	6651	19
5086	163	5
3966	6651	7
6032	163	5
888	6585	28
2380	6543	28
166	6554	14
6348	6343	2
3005	2998	2
4856	4831	2
940	6651	19
1543	6585	28
1310	140	4
6597	6542	15
984	982	2
4429	4406	2
977	6651	7
602	6651	19
6049	6046	2
5427	6651	7
2894	6651	19
6233	6226	2
6630	6575	28
5803	6651	22
4288	6624	14
3151	6585	28
3394	6585	28
1332	6585	28
1253	78	4
2091	163	5
1282	6569	12
1808	6552	14
2386	149	4
4076	6651	22
4666	4649	2
178	163	5
1946	6651	19
4000	163	5
1044	163	5
1034	1027	2
3896	6651	19
3406	6599	14
5553	6585	28
5710	6623	14
4356	4345	2
5953	5933	2
291	6553	14
4868	6651	19
3713	6613	14
6228	6585	28
5012	6585	28
2324	2324	11
4161	163	5
3964	163	5
5683	6651	7
6465	6651	7
3841	6585	28
5493	163	5
4923	6608	14
2588	2586	2
2334	6607	21
852	6556	14
3665	163	5
2347	6654	10
5842	6616	14
1118	163	5
4154	163	5
6320	6555	14
1068	1063	2
882	874	2
5687	6651	7
472	6585	28
1641	6651	19
2028	6585	28
6566	6546	28
1410	6585	28
1633	6557	14
6017	163	5
666	6585	28
5917	6613	14
1097	6651	19
1111	6651	7
1936	6651	7
2405	2405	11
2837	6651	7
3519	6651	19
5443	6651	19
2561	2553	2
4987	4970	2
3186	6595	14
312	307	2
2415	6619	21
3558	6585	28
2902	6651	7
2330	6543	28
418	6585	28
3351	6651	19
3275	6651	19
4665	6651	7
4982	4970	2
1521	6553	14
6344	6651	7
6217	6629	28
2082	6651	19
6018	6585	28
2295	2293	2
2787	6651	19
6604	6604	16
5701	6651	7
5799	6585	28
3437	163	5
3482	6585	28
1732	6651	7
3333	3333	18
6324	6559	14
1295	6598	21
881	6558	14
643	6651	19
835	6651	19
4945	6651	19
3229	163	5
3266	6559	14
3075	163	5
3555	6651	19
1603	163	5
3721	6621	14
378	6651	7
6533	163	5
5983	6651	7
5127	6651	7
4107	163	5
1560	6651	7
2596	2586	2
5490	6651	19
2723	6585	28
3524	6585	28
1748	6555	14
3043	6651	19
4814	163	5
167	6651	7
606	6651	7
2706	6651	7
5926	6622	14
1812	6651	7
2812	2802	2
3796	6585	28
5097	6651	7
2178	6553	14
651	163	5
5246	6651	19
6322	6651	19
4031	4024	2
1187	125	7
1351	1348	2
2822	6651	19
823	820	2
4645	4640	2
1258	6569	12
839	6552	14
1846	6651	19
2232	163	5
4949	163	5
339	6651	19
4450	6585	28
4686	6585	28
364	361	2
2912	6585	28
3817	163	5
5841	6651	7
3067	3062	2
4902	4883	2
4260	6585	28
1074	6651	7
4726	4701	2
2003	24	7
4068	6621	14
5842	6651	7
4268	163	5
1924	6629	28
4493	6585	28
2334	149	4
5433	5421	2
5565	6651	7
1830	1825	2
1579	6651	7
3748	163	5
5740	6651	7
5424	5421	2
2378	6543	28
3136	6651	19
3694	6585	28
5147	5126	2
3481	6651	7
1205	6651	7
3560	3560	18
2603	6651	7
6234	6585	28
5950	6651	19
2448	6623	21
4241	6651	22
2577	6651	19
1364	163	5
4145	6651	7
195	6543	28
2099	163	5
2406	6565	12
5242	163	5
766	766	18
4158	6651	7
6535	6585	28
3131	163	5
2556	163	5
873	6585	28
228	6651	3
5541	163	5
4927	4918	2
491	487	2
3261	6585	28
6470	6552	14
4426	6623	14
4214	6585	28
3179	6651	19
1476	6651	19
2452	6549	10
3041	6651	7
1434	1429	2
5473	5456	2
2392	6651	3
4654	163	5
6192	6190	2
3608	163	5
4648	6559	14
2902	6552	14
3865	6651	7
1784	1780	2
2551	6651	19
4775	6651	7
600	163	5
502	6557	14
4474	6651	7
437	6651	7
878	6555	14
2576	6651	19
4278	6651	7
3378	6552	14
3069	163	5
3382	3377	2
2570	163	5
3908	6651	7
5653	5638	2
6494	163	5
5758	6585	28
1401	6651	7
848	6585	28
3854	163	5
3162	6593	14
3712	6651	7
644	640	2
2728	6651	19
6218	6217	2
5253	6585	28
1891	6554	14
1024	6557	14
5852	6585	28
4303	6651	19
2512	6585	28
5547	163	5
4608	6623	14
816	6585	28
6334	6651	22
899	892	2
6195	6190	2
1421	1420	2
3432	6592	14
1961	6651	19
2228	163	5
916	6651	19
4859	163	5
3634	163	5
3283	6651	19
1892	6651	7
3521	6651	7
170	163	2
2389	6565	12
5122	5100	2
5112	6651	19
1930	163	5
5300	5291	2
2816	6651	19
2433	2432	2
433	433	18
4901	6585	28
1306	6654	10
6407	6651	19
3520	6594	14
4415	163	5
5601	6651	19
2022	6651	7
3936	163	5
942	6651	19
6350	6651	19
6558	44	1
3939	6651	7
2648	6651	19
887	883	2
1828	6585	28
5066	6651	19
6457	6557	14
2891	2890	2
4744	6620	14
534	6585	28
3742	3729	2
1604	6585	28
3574	163	5
5546	6585	28
4531	6585	28
5918	163	5
1659	1654	2
820	6651	22
4222	6585	28
6423	6415	2
2217	6651	7
2282	6585	28
5765	6585	28
2327	4	4
4663	163	5
3260	6651	7
1683	6553	14
5411	5395	2
679	6651	19
2679	163	5
6593	6577	28
4987	6620	14
2038	6651	19
3571	3571	18
2123	6552	14
3006	163	5
2299	6651	19
402	397	2
2467	6543	28
348	6556	14
3883	6618	14
2674	163	5
2056	2050	2
1903	6651	7
5559	163	5
1120	1117	2
5266	163	5
6036	6651	7
528	6556	14
2937	2932	2
1543	6557	14
221	6655	10
4487	163	5
2176	6651	22
2576	6651	7
6007	6616	14
1187	6651	19
3013	3009	2
5135	6651	19
4663	6617	14
542	6651	19
5594	163	5
2837	6592	14
791	784	2
2733	6596	14
6606	6576	15
2062	6585	28
5930	5907	2
5985	5985	18
6430	163	5
1039	6651	19
594	586	2
5347	6651	7
3929	6651	19
4884	163	5
6271	6651	22
848	847	2
4444	6651	7
5210	6651	19
2462	2462	11
1154	6651	19
1172	6651	19
1472	6585	28
619	6651	19
5299	5291	2
2255	6651	7
3122	163	5
5856	6585	28
4175	6651	19
4040	6651	7
5521	6616	14
1443	6556	14
995	6651	19
998	991	2
1615	1609	2
3624	6651	22
2234	6555	14
1586	1582	2
797	6555	14
2050	6629	28
2505	6585	28
5194	6610	14
5650	5638	2
5755	163	5
4801	4779	2
5383	6585	28
4867	6613	14
4438	6585	28
2118	6585	28
218	6543	28
4119	4111	2
5053	163	5
4300	163	5
2264	6651	19
6619	6551	15
4740	6585	28
4759	6651	19
4206	6620	14
1786	6557	14
4554	4536	2
3387	163	5
3712	6612	14
5765	6651	7
6597	6601	6
5706	6585	28
6542	7	8
741	6651	19
4931	4918	2
2371	6565	12
4493	6651	7
3793	163	5
2626	6651	19
213	6654	10
247	6651	7
1646	6651	19
6187	6181	2
1004	6651	7
449	6585	28
3735	163	5
3462	6651	7
6504	6496	2
4390	6651	7
5654	5638	2
5092	6585	28
5097	6585	28
2996	2987	2
1292	1292	11
3608	6594	14
5809	6609	14
5143	6651	19
6599	111	1
3693	6651	7
4925	163	5
609	163	5
6237	6235	2
190	6654	10
4198	4189	2
1935	6553	14
1780	6629	28
3928	163	5
5483	5482	2
5741	6651	19
2280	163	5
3628	3624	2
4853	163	5
2268	6553	14
3441	6629	28
2286	6553	14
5184	5178	2
4529	4510	2
1734	6585	28
768	163	5
1755	1753	2
809	6585	28
3189	163	5
2312	2312	11
3875	163	5
5346	6585	28
1691	1690	2
3163	6651	7
5768	6651	19
3433	6585	28
2251	6554	14
3507	6651	19
4585	6651	7
5562	6585	28
646	6651	19
2311	6543	28
5479	6651	7
5616	6585	28
889	6557	14
1625	163	5
1798	1798	18
1816	6629	28
6371	6552	14
6026	6020	2
314	6585	28
4198	6651	7
6335	6552	14
2553	6629	28
2553	2553	18
2751	6585	28
3043	3040	2
3188	6651	19
6416	6651	19
3198	6651	7
1285	6569	12
5245	163	5
1270	153	4
4496	4484	2
3723	6623	14
1000	6651	22
5881	6651	22
2986	6651	19
2705	2705	18
5777	6629	28
2852	6651	19
6587	6651	25
3002	6594	14
4989	163	5
2013	163	5
4731	6651	19
5122	6625	14
3958	163	5
336	6651	19
5148	6651	7
4174	6651	19
2065	163	5
521	163	5
5707	6651	19
5133	6651	19
3902	6585	28
608	163	5
2955	163	5
4591	6606	14
4659	6585	28
3393	6651	7
5525	6651	7
4594	163	5
2597	6629	28
5050	6585	28
1570	6557	14
5434	6616	14
3769	6585	28
2636	6596	14
3751	6651	19
4365	6623	14
6205	63	7
2654	6592	14
3645	163	5
5491	6651	19
5611	6651	19
2410	2	4
1050	1045	2
5461	6585	28
4628	4614	2
400	6554	14
1839	6651	19
5971	6651	19
378	6559	14
2187	2185	2
2724	6585	28
5737	163	5
3269	6651	7
4772	6651	7
5541	6651	19
566	6651	7
5288	6651	7
3808	6651	7
3718	6651	7
1655	163	5
4097	163	5
2263	6557	14
3125	6651	7
5332	6651	7
3551	3549	2
4685	163	5
1441	6651	7
779	6651	19
202	6654	10
4708	163	5
4222	6651	7
3626	3624	2
4185	6625	14
3922	6651	19
1702	6651	7
3517	163	5
4311	6651	19
2316	6651	3
5651	6651	7
6580	6577	9
6031	6651	7
2655	6585	28
1432	6651	7
360	6651	7
2634	6594	14
5828	6651	19
2548	6651	7
4114	6651	7
4314	6624	14
6528	163	5
439	6651	7
5150	6585	28
5848	5829	2
3385	163	5
2690	6597	14
2675	6593	14
5886	163	5
228	6556	21
4432	6629	28
1686	163	5
3656	6591	14
3277	6585	28
1975	6651	7
3106	3106	18
2355	2355	11
1932	6651	19
3623	163	5
1870	1870	18
2065	2059	2
3763	3755	2
2153	2149	2
5021	6651	7
2786	2782	2
2041	6629	28
1221	6651	7
5054	5048	2
3770	6651	19
6440	6433	2
2480	2479	2
5242	6651	19
5438	6651	7
1276	153	4
6587	23	8
4359	4345	2
6487	6629	28
3867	6651	7
4906	6651	7
4894	4883	2
5793	6651	19
1873	6585	28
1191	6585	28
2165	6651	7
1554	6585	28
3899	6651	19
343	6629	28
1152	6651	19
1973	1969	2
878	163	5
2398	6543	28
1867	163	5
5957	6585	28
4475	6620	14
4452	6651	7
4044	4024	2
3675	6585	28
222	6549	10
1191	1189	2
1492	6629	28
6153	6145	2
1588	1582	2
3763	163	5
1251	6651	19
2473	6627	21
3649	6585	28
3543	3538	2
670	6585	28
5731	6609	14
1300	140	4
5363	6651	19
5693	6585	28
6622	6542	15
2288	2284	2
728	6558	14
3766	6614	14
1864	6651	19
3997	3972	2
5929	6625	14
2152	6651	19
5373	163	5
4059	6651	19
6124	163	5
1966	6585	28
3228	6593	14
2166	163	5
4179	6651	7
5823	5803	2
2238	6651	7
2101	6557	14
4564	4562	2
799	793	2
2147	6651	19
5393	6651	7
6022	6651	7
6079	6651	19
6154	6154	18
3917	3894	2
329	6651	7
1181	163	5
509	6585	28
6437	6433	2
1514	6651	7
4056	4050	2
4582	4562	2
3940	3920	2
4532	6651	19
5999	5994	2
2273	6558	14
1959	6559	14
4134	6626	14
1408	6651	19
4403	6651	19
5362	5343	2
6238	6235	2
2898	6585	28
332	163	5
539	6651	7
180	6585	28
5391	6651	7
5204	6651	7
5427	6609	14
5428	6651	19
3912	6651	19
2169	2167	2
1032	1027	2
2648	6597	14
4410	6651	19
1423	1420	2
2975	6651	19
2140	2140	18
5330	6651	19
3211	6651	19
1777	6651	19
238	6557	21
2219	6558	14
3870	163	5
3800	3781	2
1211	6651	7
2658	6585	28
6278	6271	2
3033	6585	28
611	6585	28
829	829	18
2808	163	5
4208	6651	19
3709	3703	2
959	955	2
5417	6651	19
3277	6651	7
819	811	2
2970	6595	14
5368	6651	19
4957	6585	28
6500	6651	7
1812	163	5
3360	6651	19
2916	6651	7
5410	6585	28
4244	163	5
5472	6651	7
729	6651	7
3959	163	5
4169	6609	14
4579	4562	2
4989	6651	7
6395	6388	2
2235	2230	2
1725	6585	28
682	31	7
2452	6623	21
4408	163	5
6431	6558	14
6385	6379	2
4673	163	5
6282	6651	19
5302	5291	2
3092	6651	7
1360	6585	28
2331	6607	21
4606	4588	2
800	163	5
361	361	18
2532	6585	28
4525	6585	28
590	6555	14
988	6557	14
4012	6617	14
4591	6585	28
6317	6585	28
5426	6651	7
2643	6651	7
5377	6585	28
6187	6585	28
1056	6585	28
6171	6163	2
6630	6651	25
4694	163	5
3725	6585	28
1839	163	5
4681	163	5
5196	163	5
5609	6651	19
1235	6651	19
3638	6585	28
585	6585	28
363	361	2
471	469	2
2560	163	5
1722	6585	28
5839	163	5
5203	6651	19
1744	1744	18
2637	163	5
413	6585	28
5712	6585	28
3917	6651	19
593	163	5
5234	6651	7
4882	6651	7
6582	6651	25
4842	6651	19
573	163	5
1344	6556	14
6557	6560	6
5703	6651	19
1128	163	5
5410	6651	19
1370	6555	14
5738	5725	2
660	6553	14
4383	6651	19
3413	6585	28
5380	6614	14
3204	3203	2
2323	2323	11
700	6557	14
4795	4779	2
399	6651	19
4249	6585	28
4898	4883	2
338	163	5
1083	6651	19
6101	6651	19
5194	6651	19
209	209	11
2611	6651	7
857	856	2
1613	6651	7
6180	6651	19
1933	1933	18
1442	6651	19
3275	163	5
5373	6607	14
2567	6651	19
2591	6651	7
1687	6557	14
3824	6585	28
2960	6651	7
5796	6622	14
245	6651	7
4623	163	5
5084	6613	14
2910	2910	18
408	6585	28
4735	6651	19
2435	6554	14
2919	2910	2
6167	6651	7
2625	6596	14
1995	6651	19
2505	6651	7
1550	1546	2
3711	6651	19
4409	6651	19
1636	6651	22
1862	1861	2
4544	6651	7
1817	6585	28
618	6651	7
930	6585	28
4322	6606	14
3768	6651	7
3994	6651	19
4476	4458	2
1191	6651	7
1086	1081	2
5079	6585	28
1344	6651	19
5568	6611	14
782	6585	28
2733	163	5
6586	6567	28
1327	163	5
5066	6621	14
3006	6585	28
1272	6645	10
1193	6585	28
1543	6651	7
3256	6651	7
2493	163	5
2800	6651	19
4674	6651	19
2455	6651	3
6470	6651	19
2081	163	5
2250	6651	7
6231	6556	14
3795	6585	28
3975	6651	7
3628	6651	19
4782	4779	2
2671	6585	28
3494	6651	7
5497	6651	7
2781	6600	14
6299	163	5
4297	6651	19
1806	6559	14
444	6585	28
5725	6629	28
1450	6651	7
5786	5777	2
4844	6616	14
1379	6585	28
1895	6651	7
4776	6585	28
6430	6585	28
3331	6599	14
4999	6651	7
1439	6651	19
3231	6651	19
4227	163	5
4678	6651	19
3177	6651	19
591	6585	28
2359	6651	22
3752	6651	19
799	6651	19
1019	6552	14
1834	1834	18
6282	163	5
6006	5994	2
6318	163	5
5713	5690	2
631	6629	28
2449	6651	4
2516	163	5
1785	1780	2
2270	163	5
2816	6651	7
694	694	18
3525	3516	2
4142	4137	2
2516	6552	14
5147	6651	19
6482	6478	2
1341	163	5
5791	163	5
2200	6651	19
3547	6585	28
3575	163	5
3809	163	5
4605	163	5
4042	4024	2
1633	6651	19
4425	6622	14
2477	6628	21
1031	6555	14
4683	6651	19
2189	2185	2
4748	4727	2
5281	6619	14
2154	6556	14
629	63	7
